sample,candidate_id,design_class,nominal_knee,nominal_l_max_kg_per_m,nominal_s_max_kg_per_m,friction_factor,adhesion_factor,density_factor,snowfall_factor,temperature_shift_c,design,l_max_kg_per_m,s_max_kg_per_m,mean_ssci,mean_input_snow_kg_per_m,mean_total_shed_kg_per_m,mean_event_count,mean_event_mass_kg_per_m,median_event_mass_kg_per_m,mean_kinetic_energy_proxy_j_per_m,mean_time_above_intervention_h,mean_manual_triggers,mean_residual_mass_kg_per_m,maximum_snow_depth_m,max_abs_mass_balance_error_kg_per_m,slope_total_variation_deg,surface_total_variation,slope_transition_count,surface_transition_count
1,joint_09,joint,False,79.99900000642742,79.99900000642742,1.049969053193411,1.0822390669066058,0.7940386023793251,1.0356533534833123,-0.6602053178360285,joint_09,82.85123263196809,82.85123263196807,0.01457203852712339,3821.3088876293036,3783.276078693747,83.33333333333333,43.27095964060559,43.033775056754486,139042.0334100414,0.0,0.0,11.677022157359426,0.5037610488389345,3.375077994860476e-12,16.20723945126784,0.4995350939304966,23,23
1,joint_10,joint,False,79.99900000642742,79.99900000642742,1.049969053193411,1.0822390669066058,0.7940386023793251,1.0356533534833123,-0.6602053178360285,joint_10,82.85123263196809,82.85123263196807,0.014280091567002799,3821.3088876293036,3787.157543168756,86.0,41.919484365912446,41.04699420052659,127871.61847378906,0.0,0.0,7.515623743649511,0.1086891330803817,4.270361841918202e-12,24.31424063968695,0.10360263038466837,23,23
1,joint_11,joint,True,3210.6359712948574,39.99950000321371,1.049969053193411,1.0822390669066058,0.7940386023793251,1.0356533534833123,-0.6602053178360285,joint_11,3326.4583366333286,83.13772120601384,0.013068838492597675,3821.3088876293036,1867.6528353730455,136.66666666666666,13.057172167040536,10.77052516835982,32686.14277302426,202.66666666666666,1.0,1914.690728473083,29.724241496849007,3.637978807091713e-12,70.5175084633931,0.5542660579114511,23,23
1,joint_12,joint,False,6416.9681188596,0.0,1.049969053193411,1.0822390669066058,0.7940386023793251,1.0356533534833123,-0.6602053178360285,joint_12,6645.7545514924595,0.0,0.0,3821.3088876293036,0.0,0.0,0.0,0.0,0.0,264.3333333333333,1.0,3755.9906769863032,128.61309703276024,4.547473508864641e-12,47.092928977633576,0.5449515280478286,23,23
2,uniform_00,uniform,True,79.99900000642742,79.99900000642742,0.8744123557564454,0.8413685835296352,0.9592228167012652,1.119808439909009,-0.5569279834739402,uniform_00,89.58355539147828,89.5835553914783,0.012902458198196104,4131.820680611112,4115.482770364179,168.33333333333334,23.66770768720833,14.621771534898764,15424.01248146175,0.0,0.0,0.0,0.09728313579289236,0.0,0.0,0.0,0,0
2,uniform_01,uniform,False,79.99900000642742,79.99900000642742,0.8744123557564454,0.8413685835296352,0.9592228167012652,1.119808439909009,-0.5569279834739402,uniform_01,89.58355539147828,89.5835553914783,0.012902458198196104,4131.820680611112,4115.482770364179,168.33333333333334,23.66770768720833,14.621771534898764,121585.03225515946,0.0,0.0,0.0,0.09728313579289236,0.0,0.0,0.0,0,0
2,uniform_02,uniform,False,79.99900000642742,79.99900000642742,0.8744123557564454,0.8413685835296352,0.9592228167012652,1.119808439909009,-0.5569279834739402,uniform_02,89.58355539147828,89.5835553914783,0.012902458198196104,4131.820680611112,4115.482770364179,168.33333333333334,23.66770768720833,14.621771534898764,36689.74200697778,0.0,0.0,0.0,0.09728313579289236,0.0,0.0,0.0,0,0
2,uniform_03,uniform,False,6416.968118859608,0.0,0.8744123557564454,0.8413685835296352,0.9592228167012652,1.119808439909009,-0.5569279834739402,uniform_03,7185.775058126023,0.0,0.0,4131.820680611112,0.0,0.0,0.0,0.0,0.0,290.0,1.0,4047.7533106552364,5.8672839627132545,6.366462912410498e-12,0.0,0.0,0,0
2,uniform_04,uniform,False,6416.968118859608,0.0,0.8744123557564454,0.8413685835296352,0.9592228167012652,1.119808439909009,-0.5569279834739402,uniform_04,7185.775058126023,0.0,0.0,4131.820680611112,0.0,0.0,0.0,0.0,0.0,290.0,1.0,4047.7533106552364,5.8672839627132545,6.366462912410498e-12,0.0,0.0,0,0
2,uniform_05,uniform,False,6416.968118859608,0.0,0.8744123557564454,0.8413685835296352,0.9592228167012652,1.119808439909009,-0.5569279834739402,uniform_05,7185.775058126023,0.0,0.0,4131.820680611112,0.0,0.0,0.0,0.0,0.0,290.0,1.0,4047.7533106552364,5.8672839627132545,6.366462912410498e-12,0.0,0.0,0,0
