generation,l_max_kg_per_m,s_max_kg_per_m,constraint,x_00,x_01,x_02,x_03,x_04,x_05,x_06,x_07,x_08,x_09,x_10,x_11,source,design,mean_ssci,mean_input_snow_kg_per_m,mean_total_shed_kg_per_m,mean_event_count,mean_event_mass_kg_per_m,median_event_mass_kg_per_m,mean_kinetic_energy_proxy_j_per_m,mean_time_above_intervention_h,mean_manual_triggers,mean_residual_mass_kg_per_m,maximum_snow_depth_m,max_abs_mass_balance_error_kg_per_m,slope_total_variation_deg,surface_total_variation,slope_transition_count,surface_transition_count
17,39.99950000321371,39.99950000321371,-8.20465397378835,36.18604395744149,40.43031796828858,42.285416465315805,13.18776359769323,0.1242061824121642,0.4533866418456758,0.36973999755082,0.2051142844287756,7.8310132434905935,55.45450805262836,37.8801443441714,10.538070272319256,joint_seed_2903_pareto,joint_knee,0.00809437853226127,3689.756662439008,3656.6061670264176,147.33333333333334,23.58598008539076,23.044424237586398,109793.574539971,0.0,0.0,6.2806901616125765,0.16115426104182562,3.4789948699653905e-12,35.03571246271191,0.5701791956073807,23,23
17,39.99950000321371,39.99950000321371,-11.279112840119735,36.58524708866967,37.884925633022135,43.41172719210415,43.85716954287663,0.1246341072519829,0.3193776105000381,0.3877040720880382,0.2146515315153352,11.5672904456608,55.30946633973235,138.59432039117883,10.519677190105998,joint_seed_2903_pareto,joint_knee,0.009213732721708296,3689.756662439008,3650.7500621260738,157.0,22.14730570578818,24.150560493011994,139665.49479790413,0.0,0.0,4.43686429774607,0.04166614583668095,3.3999469906120794e-12,7.271922454206965,0.43018107396632355,23,23
17,39.99950000321371,39.99950000321371,-8.20361975049331,36.32557022438328,31.03468823904701,42.29334551057777,13.18776359769323,0.1246341072519829,0.2421491625292064,0.3695764826993657,0.2049936907537533,11.507623310836804,55.45450805262836,38.33891300474752,10.538070272319256,joint_seed_2903_pareto,joint_knee,0.009347008365251505,3689.756662439008,3650.831503154366,131.66666666666666,26.714155977075777,25.684841565201054,107095.04913792272,0.0,0.0,4.143234635986759,0.04166614583668095,2.5908164502652653e-12,43.75595410521216,0.3984445308564597,23,23
17,39.99950000321371,39.99950000321371,-10.682841557985206,34.75074275074639,44.84895747285981,42.285416465315805,44.114743795250384,0.1246341072519829,0.461725305694288,0.3695764826993657,0.1639305877569301,11.5672904456608,79.46631570014932,138.59432039117883,10.520245014262237,joint_seed_2903_pareto,joint_knee,0.009946233765461256,3689.756662439008,3653.8460814327386,164.0,21.165122036665498,24.648436625362365,142148.3296163495,0.0,0.0,1.464400543110796,0.042431486523525436,2.7284841053187847e-12,14.045249840888687,0.6268729752496698,23,23
17,39.99950000321371,39.99950000321371,-8.25979974714993,37.38375363632923,38.125766548736806,42.285416465315805,13.610547860132002,0.1246341072519829,0.4469530468328733,0.3695764826993657,0.2049936907537533,11.5672904456608,56.47117559442317,38.33891300474752,10.538070272319256,joint_seed_2903_pareto,joint_knee,0.009114888061259591,3689.756662439008,3651.1894395865224,133.66666666666666,26.234306857365002,25.27696540477629,107798.73141096083,0.0,0.0,3.785298203830949,0.1734016331479816,3.076650045841234e-12,33.21482274577221,0.5575498987788359,23,23
17,39.99950000321371,39.99950000321371,-8.20465397378835,36.22426176507712,44.90775534088547,42.285416465315805,13.18776359769323,0.0969213354045043,0.4500675496283834,0.3921097000067646,0.2049936907548409,7.8310132434905935,55.45450805262836,48.3629959190661,10.538070272319256,joint_seed_2903_pareto,joint_knee,0.0075273209608453335,3689.756662439008,3659.356707445888,159.33333333333334,21.84138437984643,21.777373217433773,116414.22390979463,0.0,0.0,2.556685713384734,0.32653258605240826,3.771760681559044e-12,40.17545585155976,0.5931802600868462,23,23
17,39.99950000321371,39.99950000321371,-8.20465397378835,36.29257779371719,44.024098374132414,42.285416465315805,13.18776359769323,0.1246341072519829,0.4500675496283834,0.3695764826993657,0.2136543535374923,11.5672904456608,35.02818441242547,38.33891300474752,10.537502448163018,joint_seed_2903_pareto,joint_knee,0.009484147650542065,3689.756662439008,3652.1894295499355,130.33333333333334,27.04557860581009,25.961791654938434,114994.47439080449,0.0,0.0,4.143234635986759,0.47170147179030425,2.5908164502652653e-12,38.41666562565297,0.5548474152560727,23,23
18,39.99950000321371,39.99950000321371,-8.170787016171559,36.29141798444546,38.138207323963606,42.54506314037791,13.18776359769323,0.1246468972922993,0.4500675496283834,0.5340213006044651,0.2049937154457288,11.5672904456608,18.132014705598653,20.16710701868283,10.537502448163018,joint_seed_2903_pareto,joint_knee,0.009393363152477777,3689.756662439008,3652.1894295499355,131.0,26.8646597965857,25.745099581818085,97959.88181879278,0.0,0.0,4.143234635986759,0.04166614583668095,2.5908164502652653e-12,35.22773984501589,0.7311016622990689,23,23
18,39.99950000321371,39.99950000321371,-11.041468959090912,44.9853039156452,37.6365659353422,42.285416465315805,44.13480803128997,0.2530232258049236,0.3461663765192805,0.367873929099804,0.6103305519669743,11.5672904456608,17.87378473055871,138.21330861466973,10.785435513103272,joint_seed_2903_pareto,joint_knee,0.008721259516935998,3689.756662439008,3660.075079002993,138.33333333333334,25.31079827896144,24.451567111702463,129646.03709905915,0.0,0.0,2.4653771086515537,0.04166614583668095,3.637978807091713e-12,13.44273220407915,0.3573073261620507,23,23
18,39.99950000321371,39.99950000321371,-8.317132253131312,36.58524708866967,44.38096742200801,43.41172719210415,15.176407799444313,0.1246341072519829,0.3193776105000381,0.3877040720880382,0.2146515315153352,11.5672904456608,55.24622744710403,138.59432039117883,10.519677190105998,joint_seed_2903_pareto,joint_knee,0.009347183920346636,3689.756662439008,3650.537873492607,131.66666666666666,26.712783875852605,25.684841565201054,124680.03462013933,0.0,0.0,4.43686429774607,0.04166614583668095,3.3999469906120794e-12,36.91599819677997,0.43018107396632355,23,23
