station_id,date,mean_temperature_c_raw,precipitation_mm_raw,snowfall_depth_cm_raw,ground_snow_depth_cm_raw,mean_temperature_c,precipitation_mm,snowfall_depth_cm,ground_snow_depth_cm,winter
s47520,2024-01-12,-0.7,21.5,11,17,-0.7,21.5,11.0,17.0,2023
s47520,2024-01-13,-0.7,6.0,11,24,-0.7,6.0,11.0,24.0,2023
s47520,2024-01-14,0.8,5.5,--,22,0.8,5.5,0.0,22.0,2023
s47520,2024-01-15,-1.3,11.0,12,24,-1.3,11.0,12.0,24.0,2023
s47520,2024-01-16,-2.3,7.5,12,35,-2.3,7.5,12.0,35.0,2023
s47520,2024-01-17,3.1,0.0,--,33,3.1,0.0,0.0,33.0,2023
s47520,2024-01-18,1.4,11.5,--,20,1.4,11.5,0.0,20.0,2023
s47520,2024-01-19,2.0,0.0,--,16,2.0,0.0,0.0,16.0,2023
s47520,2024-01-20,2.7,0.0,--,14,2.7,0.0,0.0,14.0,2023
s47520,2024-01-21,3.5,11.0,--,12,3.5,11.0,0.0,12.0,2023
s47520,2024-01-22,5.2,0.5,--,8,5.2,0.5,0.0,8.0,2023
s47520,2024-01-23,1.5,22.0,23,26,1.5,22.0,23.0,26.0,2023
s47520,2024-01-24,-0.5,19.5,11,33,-0.5,19.5,11.0,33.0,2023
s47520,2024-01-25,-1.0,6.5,11,41,-1.0,6.5,11.0,41.0,2023
s47520,2024-01-26,1.1,4.0,5,42,1.1,4.0,5.0,42.0,2023
s47520,2024-01-27,1.6,3.5,1,38,1.6,3.5,1.0,38.0,2023
s47520,2024-01-28,0.8,1.0,1,35,0.8,1.0,1.0,35.0,2023
s47520,2024-01-29,1.4,1.5,3,30,1.4,1.5,3.0,30.0,2023
s47520,2024-01-30,1.6,2.0,2,25,1.6,2.0,2.0,25.0,2023
s47520,2024-01-31,2.2,0.0,--,18,2.2,0.0,0.0,18.0,2023
s47520,2024-02-01,0.8,2.5,5,18,0.8,2.5,5.0,18.0,2023
s47520,2024-02-02,-1.1,0.0,2,18,-1.1,0.0,2.0,18.0,2023
s47520,2024-02-03,0.1,0.5,1,18,0.1,0.5,1.0,18.0,2023
s47520,2024-02-04,2.2,0.5,2,16,2.2,0.5,2.0,16.0,2023
s47520,2024-02-05,1.2,0.0,1,15,1.2,0.0,1.0,15.0,2023
s47520,2024-02-06,-0.3,1.0,3,18,-0.3,1.0,3.0,18.0,2023
s47520,2024-02-07,-1.2,4.0,3,16,-1.2,4.0,3.0,16.0,2023
s47520,2024-02-08,0.7,0.5,3,17,0.7,0.5,3.0,17.0,2023
s47520,2024-02-09,1.3,0.0,--,15,1.3,0.0,0.0,15.0,2023
s47520,2024-02-10,-0.4,5.5,--,13,-0.4,5.5,0.0,13.0,2023
s47520,2024-02-11,0.7,0.5,4,13,0.7,0.5,4.0,13.0,2023
s47520,2024-02-12,0.0,0.0,1,13,0.0,0.0,1.0,13.0,2023
s47520,2024-02-13,3.8,--,--,11,3.8,0.0,0.0,11.0,2023
s47520,2024-02-14,9.2,0.0,--,7,9.2,0.0,0.0,7.0,2023
s47520,2024-02-15,7.0,10.0,--,--,7.0,10.0,0.0,0.0,2023
s47520,2024-02-16,1.6,1.0,--,--,1.6,1.0,0.0,0.0,2023
s47520,2024-02-17,1.9,--,--,--,1.9,0.0,0.0,0.0,2023
s47520,2024-02-18,4.1,--,--,--,4.1,0.0,0.0,0.0,2023
s47520,2024-02-19,9.0,3.0,--,--,9.0,3.0,0.0,0.0,2023
s47520,2024-02-20,5.9,6.0,--,--,5.9,6.0,0.0,0.0,2023
s47520,2024-02-21,-0.5,22.5,16,16,-0.5,22.5,16.0,16.0,2023
s47520,2024-02-22,-0.6,1.0,1,17,-0.6,1.0,1.0,17.0,2023
s47520,2024-02-23,-0.2,0.0,--,13,-0.2,0.0,0.0,13.0,2023
s47520,2024-02-24,0.2,0.0,--,9,0.2,0.0,0.0,9.0,2023
s47520,2024-02-25,0.9,6.0,3,7,0.9,6.0,3.0,7.0,2023
s47520,2024-02-26,3.0,2.0,--,6,3.0,2.0,0.0,6.0,2023
s47520,2024-02-27,2.6,0.5,--,--,2.6,0.5,0.0,0.0,2023
s47520,2024-02-28,2.8,0.0,--,--,2.8,0.0,0.0,0.0,2023
s47520,2024-02-29,4.1,0.0,--,--,4.1,0.0,0.0,0.0,2023
s47520,2024-03-01,2.0,22.5,10,9,2.0,22.5,10.0,9.0,2023
s47520,2024-03-02,-2.0,18.0,25,31,-2.0,18.0,25.0,31.0,2023
s47520,2024-03-03,-0.3,21.0,12,33,-0.3,21.0,12.0,33.0,2023
s47520,2024-03-04,0.1,2.5,2,33,0.1,2.5,2.0,33.0,2023
s47520,2024-03-05,1.0,1.0,1,22,1.0,1.0,1.0,22.0,2023
s47520,2024-03-06,1.2,2.0,4,23,1.2,2.0,4.0,23.0,2023
s47520,2024-03-07,0.6,0.0,--,15,0.6,0.0,0.0,15.0,2023
s47520,2024-03-08,0.6,0.0,2,14,0.6,0.0,2.0,14.0,2023
s47520,2024-03-09,-1.3,16.0,22,30,-1.3,16.0,22.0,30.0,2023
s47520,2024-03-10,-0.7,4.0,8,32,-0.7,4.0,8.0,32.0,2023
s47520,2024-03-11,2.2,0.0,1,25,2.2,0.0,1.0,25.0,2023
s47520,2024-03-12,1.0,5.5,--,15,1.0,5.5,0.0,15.0,2023
s47520,2024-03-13,2.4,1.0,2,13,2.4,1.0,2.0,13.0,2023
s47520,2024-03-14,4.5,6.0,1,12,4.5,6.0,1.0,12.0,2023
s47520,2024-03-15,9.1,0.0,--,6,9.1,0.0,0.0,6.0,2023
s47520,2024-03-16,5.8,0.0,--,--,5.8,0.0,0.0,0.0,2023
s47520,2024-03-17,4.1,5.0,--,--,4.1,5.0,0.0,0.0,2023
s47520,2024-03-18,1.4,7.5,4,3,1.4,7.5,4.0,3.0,2023
s47520,2024-03-19,3.6,0.0,--,1,3.6,0.0,0.0,1.0,2023
s47520,2024-03-20,1.0,6.0,1,1,1.0,6.0,1.0,1.0,2023
s47520,2024-03-21,1.1,1.0,--,--,1.1,1.0,0.0,0.0,2023
s47520,2024-03-22,0.9,5.5,6,5,0.9,5.5,6.0,5.0,2023
s47520,2024-03-23,0.8,1.5,--,--,0.8,1.5,0.0,0.0,2023
s47520,2024-03-24,5.1,0.0,--,--,5.1,0.0,0.0,0.0,2023
s47520,2024-03-25,5.9,--,--,--,5.9,0.0,0.0,0.0,2023
s47520,2024-03-26,2.4,26.5,7,7,2.4,26.5,7.0,7.0,2023
s47520,2024-03-27,3.1,--,--,6,3.1,0.0,0.0,6.0,2023
s47520,2024-03-28,5.8,0.0,--,--,5.8,0.0,0.0,0.0,2023
s47520,2024-03-29,10.9,7.0,--,--,10.9,7.0,0.0,0.0,2023
s47520,2024-03-30,9.1,2.0,--,--,9.1,2.0,0.0,0.0,2023
s47520,2024-03-31,7.6,1.5,--,--,7.6,1.5,0.0,0.0,2023
s47520,2024-04-01,6.2,4.5,--,--,6.2,4.5,0.0,0.0,2023
s47520,2024-04-02,7.1,0.0,--,--,7.1,0.0,0.0,0.0,2023
s47520,2024-04-03,8.3,0.0,--,--,8.3,0.0,0.0,0.0,2023
s47520,2024-04-04,9.4,--,--,--,9.4,0.0,0.0,0.0,2023
s47520,2024-04-05,7.2,--,--,--,7.2,0.0,0.0,0.0,2023
s47520,2024-04-06,10.2,--,--,--,10.2,0.0,0.0,0.0,2023
s47520,2024-04-07,14.3,--,--,--,14.3,0.0,0.0,0.0,2023
s47520,2024-04-08,15.1,0.5,--,--,15.1,0.5,0.0,0.0,2023
s47520,2024-04-09,9.2,54.0,--,--,9.2,54.0,0.0,0.0,2023
s47520,2024-04-10,6.4,--,--,--,6.4,0.0,0.0,0.0,2023
s47520,2024-04-11,9.1,--,--,--,9.1,0.0,0.0,0.0,2023
s47520,2024-04-12,13.7,--,--,--,13.7,0.0,0.0,0.0,2023
s47520,2024-04-13,13.4,--,--,--,13.4,0.0,0.0,0.0,2023
s47520,2024-04-14,14.2,--,--,--,14.2,0.0,0.0,0.0,2023
s47520,2024-04-15,17.3,--,--,--,17.3,0.0,0.0,0.0,2023
s47520,2024-04-16,15.4,0.5,--,--,15.4,0.5,0.0,0.0,2023
s47520,2024-04-17,13.3,2.5,--,--,13.3,2.5,0.0,0.0,2023
s47520,2024-04-18,12.8,--,--,--,12.8,0.0,0.0,0.0,2023
s47520,2024-04-19,10.6,0.5,--,--,10.6,0.5,0.0,0.0,2023
s47520,2024-04-20,10.2,0.0,--,--,10.2,0.0,0.0,0.0,2023
s47520,2024-04-21,10.5,--,--,--,10.5,0.0,0.0,0.0,2023
s47520,2024-04-22,14.5,0.0,--,--,14.5,0.0,0.0,0.0,2023
s47520,2024-04-23,14.6,--,--,--,14.6,0.0,0.0,0.0,2023
s47520,2024-04-24,14.2,5.5,--,--,14.2,5.5,0.0,0.0,2023
s47520,2024-04-25,13.3,6.0,--,--,13.3,6.0,0.0,0.0,2023
s47520,2024-04-26,17.9,0.0,--,--,17.9,0.0,0.0,0.0,2023
s47520,2024-04-27,17.3,0.0,--,--,17.3,0.0,0.0,0.0,2023
s47520,2024-04-28,17.0,0.0,--,--,17.0,0.0,0.0,0.0,2023
s47520,2024-04-29,17.5,0.0,--,--,17.5,0.0,0.0,0.0,2023
s47520,2024-04-30,16.5,5.0,--,--,16.5,5.0,0.0,0.0,2023
s47575,2021-11-01,13.0,0.0,--,--,13.0,0.0,0.0,0.0,2021
s47575,2021-11-02,13.8,4.0,--,--,13.8,4.0,0.0,0.0,2021
s47575,2021-11-03,12.0,0.0,--,--,12.0,0.0,0.0,0.0,2021
s47575,2021-11-04,12.4,0.5,--,--,12.4,0.5,0.0,0.0,2021
s47575,2021-11-05,10.9,--,--,--,10.9,0.0,0.0,0.0,2021
s47575,2021-11-06,10.2,--,--,--,10.2,0.0,0.0,0.0,2021
s47575,2021-11-07,10.7,--,--,--,10.7,0.0,0.0,0.0,2021
s47575,2021-11-08,12.8,--,--,--,12.8,0.0,0.0,0.0,2021
s47575,2021-11-09,15.9,22.0,--,--,15.9,22.0,0.0,0.0,2021
s47575,2021-11-10,11.5,20.5,--,--,11.5,20.5,0.0,0.0,2021
s47575,2021-11-11,8.9,12.0,--,--,8.9,12.0,0.0,0.0,2021
s47575,2021-11-12,7.8,9.0,--,--,7.8,9.0,0.0,0.0,2021
s47575,2021-11-13,9.0,2.5,--,--,9.0,2.5,0.0,0.0,2021
s47575,2021-11-14,11.6,4.0,--,--,11.6,4.0,0.0,0.0,2021
s47575,2021-11-15,9.6,0.5,--,--,9.6,0.5,0.0,0.0,2021
s47575,2021-11-16,7.4 ),0.0 ),--,--,7.4,0.0,0.0,0.0,2021
s47575,2021-11-17,7.4,0.0,--,--,7.4,0.0,0.0,0.0,2021
s47575,2021-11-18,8.7,0.5,--,--,8.7,0.5,0.0,0.0,2021
s47575,2021-11-19,11.8,9.0,--,--,11.8,9.0,0.0,0.0,2021
s47575,2021-11-20,7.3,--,--,--,7.3,0.0,0.0,0.0,2021
s47575,2021-11-21,8.1,0.0,--,--,8.1,0.0,0.0,0.0,2021
s47575,2021-11-22,8.9,8.0,--,--,8.9,8.0,0.0,0.0,2021
s47575,2021-11-23,4.7,19.0,--,--,4.7,19.0,0.0,0.0,2021
s47575,2021-11-24,2.9,12.5,--,--,2.9,12.5,0.0,0.0,2021
s47575,2021-11-25,3.2,16.0,--,--,3.2,16.0,0.0,0.0,2021
s47575,2021-11-26,1.8,13.0,--,--,1.8,13.0,0.0,0.0,2021
s47575,2021-11-27,3.0,5.0,1,1,3.0,5.0,1.0,1.0,2021
s47575,2021-11-28,4.8,0.0,--,--,4.8,0.0,0.0,0.0,2021
s47575,2021-11-29,8.8,2.5,--,--,8.8,2.5,0.0,0.0,2021
s47575,2021-11-30,9.9,1.0,--,--,9.9,1.0,0.0,0.0,2021
s47575,2021-12-01,7.6,9.0,--,--,7.6,9.0,0.0,0.0,2021
s47575,2021-12-02,1.8,5.0,3,3,1.8,5.0,3.0,3.0,2021
s47575,2021-12-03,8.4,6.0,--,1,8.4,6.0,0.0,1.0,2021
s47575,2021-12-04,1.8,19.5,18,17,1.8,19.5,18.0,17.0,2021
s47575,2021-12-05,1.0,2.5,2,19,1.0,2.5,2.0,19.0,2021
s47575,2021-12-06,4.7,0.0,--,12,4.7,0.0,0.0,12.0,2021
s47575,2021-12-07,7.8,0.0,--,3,7.8,0.0,0.0,3.0,2021
s47575,2021-12-08,7.4,0.0,--,--,7.4,0.0,0.0,0.0,2021
s47575,2021-12-09,4.1,--,--,--,4.1,0.0,0.0,0.0,2021
s47575,2021-12-10,3.0,--,--,--,3.0,0.0,0.0,0.0,2021
s47575,2021-12-11,6.2,0.5,--,--,6.2,0.5,0.0,0.0,2021
s47575,2021-12-12,7.4,7.5,--,--,7.4,7.5,0.0,0.0,2021
s47575,2021-12-13,-0.1,9.5,9,7,-0.1,9.5,9.0,7.0,2021
s47575,2021-12-14,4.6,2.0,--,6,4.6,2.0,0.0,6.0,2021
s47575,2021-12-15,5.4,7.5,--,--,5.4,7.5,0.0,0.0,2021
s47575,2021-12-16,4.5,0.5,--,--,4.5,0.5,0.0,0.0,2021
s47575,2021-12-17,3.3,4.5,--,--,3.3,4.5,0.0,0.0,2021
s47575,2021-12-18,-4.1,12.0,19,18,-4.1,12.0,19.0,18.0,2021
s47575,2021-12-19,-1.2,19.0,25,39,-1.2,19.0,25.0,39.0,2021
s47575,2021-12-20,0.2,7.0,6,41,0.2,7.0,6.0,41.0,2021
s47575,2021-12-21,3.3,6.0,--,35,3.3,6.0,0.0,35.0,2021
s47575,2021-12-22,-1.0,2.5,7,21,-1.0,2.5,7.0,21.0,2021
s47575,2021-12-23,-0.5,1.5,4,22,-0.5,1.5,4.0,22.0,2021
s47575,2021-12-24,-1.6,13.0,18,36,-1.6,13.0,18.0,36.0,2021
s47575,2021-12-25,-4.4,9.5,21,54,-4.4,9.5,21.0,54.0,2021
s47575,2021-12-26,-4.7,9.0,13,56,-4.7,9.0,13.0,56.0,2021
s47575,2021-12-27,-4.8,49.5,52,107,-4.8,49.5,52.0,107.0,2021
s47575,2021-12-28,-3.6,18.5,12,111,-3.6,18.5,12.0,111.0,2021
s47575,2021-12-29,1.2,0.5,--,101,1.2,0.5,0.0,101.0,2021
s47575,2021-12-30,0.4,2.0,3,79,0.4,2.0,3.0,79.0,2021
s47575,2021-12-31,-5.7,6.5,10,78,-5.7,6.5,10.0,78.0,2021
s47575,2022-01-01,-5.3,6.0,10,85,-5.3,6.0,10.0,85.0,2021
s47575,2022-01-02,0.6,10.5,5,80,0.6,10.5,5.0,80.0,2021
s47575,2022-01-03,-2.4,4.5,2,75,-2.4,4.5,2.0,75.0,2021
s47575,2022-01-04,-4.1,8.5,19,88,-4.1,8.5,19.0,88.0,2021
s47575,2022-01-05,-3.0,3.0,4,91,-3.0,3.0,4.0,91.0,2021
s47575,2022-01-06,-1.0,0.0,1,83,-1.0,0.0,1.0,83.0,2021
s47575,2022-01-07,-1.3,19.0,25,101,-1.3,19.0,25.0,101.0,2021
s47575,2022-01-08,0.5,1.0,5,103,0.5,1.0,5.0,103.0,2021
s47575,2022-01-09,0.9,8.5,8,91,0.9,8.5,8.0,91.0,2021
s47575,2022-01-10,-0.7,0.0,--,89,-0.7,0.0,0.0,89.0,2021
s47575,2022-01-11,0.1,2.5,--,80,0.1,2.5,0.0,80.0,2021
s47575,2022-01-12,0.5,12.5,6,79,0.5,12.5,6.0,79.0,2021
s47575,2022-01-13,-1.5,5.0,7,84,-1.5,5.0,7.0,84.0,2021
s47575,2022-01-14,-1.1,10.5,15,95,-1.1,10.5,15.0,95.0,2021
s47575,2022-01-15,0.3,2.0,5,97,0.3,2.0,5.0,97.0,2021
s47575,2022-01-16,0.2,2.0,--,91,0.2,2.0,0.0,91.0,2021
s47575,2022-01-17,-0.3,5.0,5,86,-0.3,5.0,5.0,86.0,2021
s47575,2022-01-18,-3.3,2.0,5,88,-3.3,2.0,5.0,88.0,2021
s47575,2022-01-19,-1.1,0.5,1,84,-1.1,0.5,1.0,84.0,2021
s47575,2022-01-20,-1.1,0.0,--,83,-1.1,0.0,0.0,83.0,2021
s47575,2022-01-21,-0.8,0.0,1,81,-0.8,0.0,1.0,81.0,2021
s47575,2022-01-22,-0.2,1.0,4,84,-0.2,1.0,4.0,84.0,2021
s47575,2022-01-23,0.5,3.0,6,84,0.5,3.0,6.0,84.0,2021
s47575,2022-01-24,0.1,1.5,2,85,0.1,1.5,2.0,85.0,2021
s47575,2022-01-25,0.4,0.0,--,83,0.4,0.0,0.0,83.0,2021
s47575,2022-01-26,0.1,0.0,--,81,0.1,0.0,0.0,81.0,2021
s47575,2022-01-27,-0.6,17.0,32,110,-0.6,17.0,32.0,110.0,2021
s47575,2022-01-28,-1.7,14.0,20,124,-1.7,14.0,20.0,124.0,2021
s47575,2022-01-29,-2.7,5.5,7,129,-2.7,5.5,7.0,129.0,2021
s47575,2022-01-30,-4.5,3.5,7,126,-4.5,3.5,7.0,126.0,2021
s47575,2022-01-31,-4.5,2.0,3,123,-4.5,2.0,3.0,123.0,2021
s47575,2022-02-01,-2.4,0.0,--,119,-2.4,0.0,0.0,119.0,2021
s47575,2022-02-02,-1.3,3.0,8,120,-1.3,3.0,8.0,120.0,2021
s47575,2022-02-03,-2.2,5.5,12,123,-2.2,5.5,12.0,123.0,2021
s47575,2022-02-04,-3.0,11.5,17,139,-3.0,11.5,17.0,139.0,2021
s47575,2022-02-05,-4.0,4.5,11,139,-4.0,4.5,11.0,139.0,2021
s47575,2022-02-06,-3.7,10.0,17,146,-3.7,10.0,17.0,146.0,2021
s47575,2022-02-07,-3.0,5.0,15,148,-3.0,5.0,15.0,148.0,2021
s47575,2022-02-08,-1.9,1.5,4,149,-1.9,1.5,4.0,149.0,2021
s47575,2022-02-09,-0.2,0.0,1,138,-0.2,0.0,1.0,138.0,2021
s47575,2022-02-10,0.0,--,--,127,0.0,0.0,0.0,127.0,2021
s47575,2022-02-11,-1.5,--,--,123,-1.5,0.0,0.0,123.0,2021
s47575,2022-02-12,0.6,1.0,2,121,0.6,1.0,2.0,121.0,2021
s47575,2022-02-13,0.3,0.0,1,119,0.3,0.0,1.0,119.0,2021
s47575,2022-02-14,-0.2,2.0,2,116,-0.2,2.0,2.0,116.0,2021
s47575,2022-02-15,0.0,0.0,--,115,0.0,0.0,0.0,115.0,2021
s47575,2022-02-16,0.5,0.5,2,114,0.5,0.5,2.0,114.0,2021
s47575,2022-02-17,-0.2,0.0,1,113,-0.2,0.0,1.0,113.0,2021
s47575,2022-02-18,-0.5,0.5,2,112,-0.5,0.5,2.0,112.0,2021
s47575,2022-02-19,0.9,0.0,--,111,0.9,0.0,0.0,111.0,2021
s47575,2022-02-20,0.5,0.5,2,109,0.5,0.5,2.0,109.0,2021
s47575,2022-02-21,-3.6,3.0,--,107,-3.6,3.0,0.0,107.0,2021
s47575,2022-02-22,-3.9,12.0,14,119,-3.9,12.0,14.0,119.0,2021
s47575,2022-02-23,-2.7,20.5,29,140,-2.7,20.5,29.0,140.0,2021
s47575,2022-02-24,-1.3,4.0,7,142,-1.3,4.0,7.0,142.0,2021
s47575,2022-02-25,1.0,1.0,2,138,1.0,1.0,2.0,138.0,2021
s47575,2022-02-26,3.7,1.5,--,126,3.7,1.5,0.0,126.0,2021
s47575,2022-02-27,2.7,11.0,1,114,2.7,11.0,1.0,114.0,2021
s47575,2022-02-28,2.5,1.0,1,114,2.5,1.0,1.0,114.0,2021
s47575,2022-03-01,1.7,9.5,--,109,1.7,9.5,0.0,109.0,2021
s47575,2022-03-02,2.0,0.0,--,107,2.0,0.0,0.0,107.0,2021
s47575,2022-03-03,1.6,6.5,3,105,1.6,6.5,3.0,105.0,2021
s47575,2022-03-04,1.0,0.0,1,103,1.0,0.0,1.0,103.0,2021
s47575,2022-03-05,0.2,4.5,1,100,0.2,4.5,1.0,100.0,2021
s47575,2022-03-06,0.8,10.0,8,104,0.8,10.0,8.0,104.0,2021
s47575,2022-03-07,2.5,0.0,--,103,2.5,0.0,0.0,103.0,2021
s47575,2022-03-08,2.5,0.0,--,98,2.5,0.0,0.0,98.0,2021
s47575,2022-03-09,1.8,--,--,97,1.8,0.0,0.0,97.0,2021
s47575,2022-03-10,2.8,--,--,93,2.8,0.0,0.0,93.0,2021
s47575,2022-03-11,5.0,2.0,--,88,5.0,2.0,0.0,88.0,2021
s47575,2022-03-12,4.8,--,--,81,4.8,0.0,0.0,81.0,2021
s47575,2022-03-13,2.7,1.0,--,77,2.7,1.0,0.0,77.0,2021
s47575,2022-03-14,4.1,0.5,--,75,4.1,0.5,0.0,75.0,2021
s47575,2022-03-15,5.4,7.5,1,70,5.4,7.5,1.0,70.0,2021
s47575,2022-03-16,4.7,1.0,--,61,4.7,1.0,0.0,61.0,2021
s47575,2022-03-17,3.1,4.5,1,56,3.1,4.5,1.0,56.0,2021
s47575,2022-03-18,2.9,0.0,1,53,2.9,0.0,1.0,53.0,2021
s47575,2022-03-19,1.9,9.0,3,53,1.9,9.0,3.0,53.0,2021
s47575,2022-03-20,3.0,1.0,--,49,3.0,1.0,0.0,49.0,2021
s47575,2022-03-21,1.8,0.0,1,45,1.8,0.0,1.0,45.0,2021
s47575,2022-03-22,3.0,--,--,42,3.0,0.0,0.0,42.0,2021
s47575,2022-03-23,5.0,0.0,--,38,5.0,0.0,0.0,38.0,2021
s47575,2022-03-24,4.7 ),1.0,--,33,4.7,1.0,0.0,33.0,2021
s47575,2022-03-25,6.4,0.5,--,28,6.4,0.5,0.0,28.0,2021
s47575,2022-03-26,5.8,8.5,--,21,5.8,8.5,0.0,21.0,2021
s47575,2022-03-27,8.1,0.5,--,15,8.1,0.5,0.0,15.0,2021
s47575,2022-03-28,5.4,2.0,1,4,5.4,2.0,1.0,4.0,2021
s47575,2022-03-29,6.2,--,--,--,6.2,0.0,0.0,0.0,2021
s47575,2022-03-30,9.0,--,--,--,9.0,0.0,0.0,0.0,2021
s47575,2022-03-31,4.9,0.5,--,--,4.9,0.5,0.0,0.0,2021
s47575,2022-04-01,3.5,0.0,--,--,3.5,0.0,0.0,0.0,2021
s47575,2022-04-02,4.7,0.0,--,--,4.7,0.0,0.0,0.0,2021
s47575,2022-04-03,5.4,--,--,--,5.4,0.0,0.0,0.0,2021
s47575,2022-04-04,6.2,--,--,--,6.2,0.0,0.0,0.0,2021
s47575,2022-04-05,8.4,--,--,--,8.4,0.0,0.0,0.0,2021
s47575,2022-04-06,8.4,0.0,--,--,8.4,0.0,0.0,0.0,2021
s47575,2022-04-07,4.2,16.5,--,--,4.2,16.5,0.0,0.0,2021
s47575,2022-04-08,5.3,5.5,--,--,5.3,5.5,0.0,0.0,2021
s47575,2022-04-09,11.6,--,--,--,11.6,0.0,0.0,0.0,2021
s47575,2022-04-10,10.6,0.0,--,--,10.6,0.0,0.0,0.0,2021
s47575,2022-04-11,17.8,--,--,--,17.8,0.0,0.0,0.0,2021
s47575,2022-04-12,17.5,--,--,--,17.5,0.0,0.0,0.0,2021
s47575,2022-04-13,10.2,1.5,--,--,10.2,1.5,0.0,0.0,2021
s47575,2022-04-14,7.3,0.0,--,--,7.3,0.0,0.0,0.0,2021
s47575,2022-04-15,6.1,2.5,--,--,6.1,2.5,0.0,0.0,2021
s47575,2022-04-16,7.7,0.0,--,--,7.7,0.0,0.0,0.0,2021
s47575,2022-04-17,10.7,--,--,--,10.7,0.0,0.0,0.0,2021
s47575,2022-04-18,12.2,0.0,--,--,12.2,0.0,0.0,0.0,2021
s47575,2022-04-19,9.6,0.5,--,--,9.6,0.5,0.0,0.0,2021
s47575,2022-04-20,9.6,--,--,--,9.6,0.0,0.0,0.0,2021
s47575,2022-04-21,17.3,--,--,--,17.3,0.0,0.0,0.0,2021
s47575,2022-04-22,14.8,0.0,--,--,14.8,0.0,0.0,0.0,2021
s47575,2022-04-23,12.5,0.0,--,--,12.5,0.0,0.0,0.0,2021
s47575,2022-04-24,10.7,--,--,--,10.7,0.0,0.0,0.0,2021
s47575,2022-04-25,14.7,--,--,--,14.7,0.0,0.0,0.0,2021
s47575,2022-04-26,12.5,3.5,--,--,12.5,3.5,0.0,0.0,2021
s47575,2022-04-27,12.8,0.0,--,--,12.8,0.0,0.0,0.0,2021
s47575,2022-04-28,11.9,--,--,--,11.9,0.0,0.0,0.0,2021
s47575,2022-04-29,7.6,1.0,--,--,7.6,1.0,0.0,0.0,2021
s47575,2022-04-30,9.7,0.0,--,--,9.7,0.0,0.0,0.0,2021
s47575,2022-11-01,11.9,0.0,--,--,11.9,0.0,0.0,0.0,2022
s47575,2022-11-02,11.8,0.0,--,--,11.8,0.0,0.0,0.0,2022
s47575,2022-11-03,9.3,24.5,--,--,9.3,24.5,0.0,0.0,2022
s47575,2022-11-04,6.5,7.0,--,--,6.5,7.0,0.0,0.0,2022
s47575,2022-11-05,8.0,0.5,--,--,8.0,0.5,0.0,0.0,2022
s47575,2022-11-06,8.7,13.0,--,--,8.7,13.0,0.0,0.0,2022
s47575,2022-11-07,9.1,--,--,--,9.1,0.0,0.0,0.0,2022
s47575,2022-11-08,9.4,4.5,--,--,9.4,4.5,0.0,0.0,2022
s47575,2022-11-09,11.7,0.0,--,--,11.7,0.0,0.0,0.0,2022
s47575,2022-11-10,12.9,1.5,--,--,12.9,1.5,0.0,0.0,2022
s47575,2022-11-11,7.8,--,--,--,7.8,0.0,0.0,0.0,2022
s47575,2022-11-12,8.6,--,--,--,8.6,0.0,0.0,0.0,2022
s47575,2022-11-13,14.8,12.5,--,--,14.8,12.5,0.0,0.0,2022
s47575,2022-11-14,8.2,0.0,--,--,8.2,0.0,0.0,0.0,2022
s47575,2022-11-15,7.9,14.0,--,--,7.9,14.0,0.0,0.0,2022
s47575,2022-11-16,6.0,8.0,--,--,6.0,8.0,0.0,0.0,2022
s47575,2022-11-17,4.8,3.5,--,--,4.8,3.5,0.0,0.0,2022
s47575,2022-11-18,6.0,5.5,--,--,6.0,5.5,0.0,0.0,2022
s47575,2022-11-19,7.3,1.0,--,--,7.3,1.0,0.0,0.0,2022
s47575,2022-11-20,7.8,--,--,--,7.8,0.0,0.0,0.0,2022
s47575,2022-11-21,11.2,0.5,--,--,11.2,0.5,0.0,0.0,2022
s47575,2022-11-22,8.3,2.5,--,--,8.3,2.5,0.0,0.0,2022
s47575,2022-11-23,6.4,1.5,--,--,6.4,1.5,0.0,0.0,2022
s47575,2022-11-24,8.8,6.5,--,--,8.8,6.5,0.0,0.0,2022
s47575,2022-11-25,8.3,0.0,--,--,8.3,0.0,0.0,0.0,2022
s47575,2022-11-26,10.9,19.5,--,--,10.9,19.5,0.0,0.0,2022
s47575,2022-11-27,5.2,2.5,--,--,5.2,2.5,0.0,0.0,2022
s47575,2022-11-28,8.4,0.0,--,--,8.4,0.0,0.0,0.0,2022
s47575,2022-11-29,11.5,16.5,--,--,11.5,16.5,0.0,0.0,2022
s47575,2022-11-30,4.4,6.0,4,4,4.4,6.0,4.0,4.0,2022
s47575,2022-12-01,-0.6,22.5,29 ),32 ),-0.6,22.5,29.0,32.0,2022
s47575,2022-12-02,-0.8,4.0,7 ),39,-0.8,4.0,7.0,39.0,2022
s47575,2022-12-03,2.2,12.0,--,28,2.2,12.0,0.0,28.0,2022
s47575,2022-12-04,0.4,27.5,20,22,0.4,27.5,20.0,22.0,2022
s47575,2022-12-05,-0.5,11.0,16,38,-0.5,11.0,16.0,38.0,2022
s47575,2022-12-06,-0.3,0.0,--,30,-0.3,0.0,0.0,30.0,2022
s47575,2022-12-07,2.3,4.0,3,27,2.3,4.0,3.0,27.0,2022
s47575,2022-12-08,1.1,11.5,7,19,1.1,11.5,7.0,19.0,2022
